# Program:featureCounts v1.5.0-p1;
Geneid	Chr	Start	End	Strand	Length	s1	s2	s3	s4	s5	s6	s7	s8
ENSG00000163344.5	chr1;chr1;chr1;chr1;chr1	154897210;154898830;154901500;154904828;154909067	154897741;154898959;154901652;154904891;154909467	-;-;-;-;-	1280	321	272	367	386	335	470	427	539
ENSG00000270361.1	chr1	154909846	154910535	+	690	0	1	1	0	0	3	0	0
ENSG00000163346.12	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	154916552;154918048;154919574;154920118;154920458;154920609;154923705;154923947;154926147;154928545	154917593;154919279;154920024;154920188;154920481;154920877;154923873;154924397;154926233;154928599	-;-;-;-;-;-;-;-;-;-	3851	1190	831	1213	1136	923	1273	1652	1055
ENSG00000163348.3	chr1;chr1;chr1;chr1;chr1	154929502;154933453;154933950;154934364;154935995	154932322;154933502;154934224;154934512;154936329	-;-;-;-;-	3630	481	346	439	637	372	406	524	357
ENSG00000271380.1	chr1	154934301	154935099	+	799	6	1	4	5	4	7	7	4
ENSG00000160691.14	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	154934774;154938019;154938422;154938638;154938795;154940146;154940456;154940680;154940971;154941247;154941854;154942508;154945769;154946724	154936844;154938257;154938556;154938707;154938993;154940273;154940507;154940733;154941090;154941369;154941924;154943223;154945984;154946871	-;-;-;-;-;-;-;-;-;-;-;-;-;-	4342	1776	1702	1629	1949	1547	1213	1465	940
ENSG00000173207.8	chr1;chr1;chr1;chr1;chr1	154947129;154947508;154948007;154949775;154951201	154947388;154947580;154948100;154951160;154951725	+;+;+;+;+	2338	142	110	131	133	120	152	155	147
ENSG00000264349.1	chr1	154948169	154948259	+	91	0	0	1	2	1	1	1	0
ENSG00000160688.14	chr1;chr1;chr1;chr1;chr1	154955814;154959942;154962036;154962635;154965041	154956542;154961488;154962183;154963682;154965587	+;+;+;+;+	4019	309	228	365	393	299	334	423	362
ENSG00000163352.5	chr1	154966062	154966791	+	730	0	0	0	0	0	0	0	0
ENSG00000160685.9	chr1;chr1;chr1;chr1;chr1;chr1;chr1	154975127;154975202;154982734;154983392;154986491;154986924;154988696	154975162;154975419;154982873;154983491;154986569;154988290;154990998	+;+;+;+;+;+;+	4243	1178	1183	1201	1655	1181	1355	1178	806
ENSG00000163354.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	154990996;154995593;154995840;154996029;154996308;154996948;154998778;154999024;155001709;155002560;155002908;155004050;155005143;155005570;155005910	154991236;154995733;154995933;154996096;154996435;154997078;154998878;154999245;155001873;155002717;155003710;155004247;155005244;155005740;155006257	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3071	7	5	17	21	7	24	15	29
ENSG00000163357.6	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155006300;155006417;155006814;155007129;155011879;155012961;155013873;155014190;155015211;155015828;155018369;155018601;155018836;155019665;155020263;155020533;155021470;155023093	155006330;155006573;155007036;155007711;155012007;155013100;155014089;155014333;155015332;155015985;155018468;155018696;155018962;155019788;155020405;155020646;155021740;155023406	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3193	0	2	0	0	0	1	0	0
ENSG00000232093.1	chr1;chr1	155017667;155018436	155018329;155018594	-;-	822	8	7	8	18	10	17	25	20
ENSG00000143537.9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155023042;155023422;155025893;155026386;155026559;155026626;155027885;155028408;155029429;155029664;155030113;155030327;155030715;155031186;155032378;155032681;155033239;155033590;155033891;155034380;155034637;155034936	155023398;155025253;155025969;155026468;155026624;155026982;155028328;155028946;155029577;155029838;155030205;155030631;155031159;155031263;155032450;155032819;155033308;155033808;155034234;155034593;155034845;155035252	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6585	1407	1203	1864	2422	1450	2123	2127	1648
ENSG00000243364.3	chr1;chr1;chr1;chr1	155036207;155039206;155039848;155041329	155036412;155039492;155039916;155042029	+;+;+;+	1263	81	83	130	156	101	148	148	139
ENSG00000143590.9	chr1;chr1;chr1;chr1;chr1;chr1;chr1	155036224;155051348;155057567;155057992;155058353;155058604;155058889	155036412;155051545;155057880;155058118;155058418;155058681;155060014	+;+;+;+;+;+;+	2098	51	60	81	93	53	56	79	51
ENSG00000251246.1	chr1;chr1;chr1;chr1;chr1	155036224;155057567;155058353;155058604;155058889	155036412;155057880;155058418;155058681;155059283	+;+;+;+;+	1042	0	0	0	0	0	0	0	0
ENSG00000202027.1	chr1	155092966	155093074	+	109	0	0	0	0	0	0	0	0
ENSG00000169242.7	chr1;chr1;chr1;chr1;chr1	155099936;155102038;155103680;155105979;155106431	155100545;155102354;155104110;155106256;155107333	+;+;+;+;+	2539	353	470	500	428	496	641	537	396
ENSG00000169241.13	chr1;chr1;chr1;chr1;chr1;chr1	155107820;155108304;155108775;155110037;155110455;155110638	155108168;155108467;155109607;155110198;155110574;155111329	+;+;+;+;+;+	2320	747	805	1066	1284	927	1143	1068	1117
ENSG00000179085.7	chr1;chr1	155112367;155112967	155112883;155113071	-;-	622	131	119	210	191	157	245	275	259
ENSG00000251780.1	chr1	155115747	155115808	+	62	0	0	0	1	0	0	0	0
ENSG00000223452.2	chr1	155121020	155121295	+	276	0	0	0	0	0	0	1	0
ENSG00000163463.7	chr1;chr1;chr1	155141884;155142263;155145041	155142095;155144965;155145951	-;-;-	3826	54	42	98	119	46	81	98	64
ENSG00000273088.1	chr1;chr1;chr1;chr1;chr1	155141885;155142267;155145041;155145793;155159701	155142036;155142333;155145368;155145950;155159748	-;-;-;-;-	753	0	0	0	0	0	0	0	0
ENSG00000163462.13	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155145873;155146354;155147077;155147230;155147662;155147862;155148364;155149408;155149671;155150478;155150968;155151285;155152108;155152911;155154328;155156273	155145959;155146515;155147117;155147444;155147748;155148123;155148707;155149551;155149766;155150731;155151089;155151322;155152410;155153097;155155338;155157447	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4528	15	9	29	29	15	18	41	13
ENSG00000185499.12	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155158300;155159184;155159931;155160198;155160484;155160639;155161654;155162577	155158685;155159850;155160052;155160334;155160539;155161092;155162101;155162707	-;-;-;-;-;-;-;-	2401	2814	3194	7576	6257	5913	5512	5724	4369
ENSG00000271748.1	chr1	155164968	155165063	+	96	0	0	0	0	0	0	0	0
ENSG00000169231.9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155165379;155165778;155166832;155167671;155167833;155168200;155169595;155169786;155170242;155170408;155170885;155171208;155171748;155172052;155172603;155172877;155173014;155173304;155174646;155174851;155175984;155177589;155178697	155165690;155166233;155167450;155167719;155168052;155168528;155169647;155169904;155170401;155170795;155170995;155171360;155172045;155172192;155172751;155172928;155173096;155173330;155174748;155175107;155176197;155177708;155178842	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4559	174	169	283	318	181	333	435	298
ENSG00000231064.1	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155166659;155167951;155169963;155170491;155171510;155171824;155172117;155172914;155174826	155166808;155168409;155170362;155170617;155171676;155171893;155172217;155173062;155175286	+;+;+;+;+;+;+;+;+	2084	8	11	11	17	8	8	22	4
ENSG00000173171.10	chr1;chr1;chr1;chr1;chr1;chr1	155178490;155180137;155180339;155182176;155183028;155183275	155179123;155180226;155182010;155182561;155183182;155183615	+;+;+;+;+;+	3278	130	97	169	154	115	154	149	156
ENSG00000236263.1	chr1;chr1	155180942;155183431	155181329;155183610	-;-	568	0	0	2	3	0	0	2	1
ENSG00000160766.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155183616;155184359;155184845;155185354;155186175;155187031;155188639;155194668;155197173	155184264;155184475;155185191;155185578;155186820;155188270;155188814;155194878;155197214	-;-;-;-;-;-;-;-;-	3653	33	22	56	70	38	57	57	46
ENSG00000236675.1	chr1;chr1;chr1;chr1;chr1;chr1;chr1	155200766;155200933;155202544;155202802;155203111;155203655;155203902	155200800;155201012;155202636;155202984;155203187;155203809;155204116	+;+;+;+;+;+;+	838	0	0	0	0	0	0	1	0
ENSG00000177628.11	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155204243;155204986;155205973;155207132;155207723;155208308;155209407;155209677;155209968;155210421;155210877;155213886;155214297	155204891;155205635;155206260;155207369;155208097;155208682;155209553;155209868;155210090;155210508;155211066;155214024;155214490	-;-;-;-;-;-;-;-;-;-;-;-;-	3648	606	552	1013	732	729	792	716	484
ENSG00000216109.1	chr1	155206540	155206628	-	89	1	0	1	1	1	0	0	0
ENSG00000160767.16	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155216996;155217841;155218196;155220067;155220886;155221293;155222540;155223650;155223875;155224191;155224444	155217746;155218094;155218264;155220720;155220955;155221859;155223523;155223769;155223985;155224247;155225274	-;-;-;-;-;-;-;-;-;-;-	4468	180	162	233	346	242	213	254	195
ENSG00000116521.6	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155225770;155226465;155227076;155227289;155228582;155230121;155231018;155231737	155226210;155226582;155227177;155227448;155228745;155230450;155231659;155232221	-;-;-;-;-;-;-;-	2442	487	438	606	525	489	567	709	596
ENSG00000176444.14	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155232659;155233741;155234436;155235651;155236520;155237801;155238084;155240599;155242992;155247329;155248166	155233191;155234341;155234565;155235745;155236686;155237917;155239507;155240768;155243307;155247501;155248282	-;-;-;-;-;-;-;-;-;-;-	3843	546	394	612	751	507	655	802	562
ENSG00000143630.5	chr1;chr1;chr1;chr1;chr1;chr1;chr1	155247374;155252202;155253765;155254956;155255515;155256964;155257572	155247659;155252631;155254548;155255102;155255755;155257128;155259639	+;+;+;+;+;+;+	4121	50	47	102	208	61	146	112	74
ENSG00000143627.13	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155259630;155261547;155262968;155263229;155264026;155264273;155264907;155265228;155265456;155269889;155270672;155271087	155260469;155261728;155263134;155263381;155264176;155264543;155265093;155265359;155265547;155270071;155270792;155271225	-;-;-;-;-;-;-;-;-;-;-;-	2618	1	3	0	2	0	0	1	0
ENSG00000160752.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1	155278539;155280127;155282046;155287732;155287960;155289402;155290200	155279996;155280244;155282770;155287812;155288719;155289719;155290457	+;+;+;+;+;+;+	3718	1163	1178	2139	1803	1208	1788	2391	1720
ENSG00000225855.2	chr1;chr1;chr1;chr1;chr1	155286654;155289594;155289950;155292034;155293869	155288187;155289744;155291486;155292228;155293967	-;-;-;-;-	3516	10	12	13	29	9	32	20	20
ENSG00000160753.11	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155290687;155291479;155293316;155293728;155294893;155295655;155297941;155300194	155290782;155292921;155293518;155294734;155295463;155296923;155298066;155300905	+;+;+;+;+;+;+;+	5427	452	367	579	729	437	714	661	536
ENSG00000116539.6	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155305059;155307880;155309119;155311727;155312832;155313395;155313974;155315754;155316174;155317447;155319118;155319333;155322497;155324264;155327107;155327376;155330092;155339938;155340568;155348072;155348294;155349834;155365250;155385535;155408118;155429588;155447677;155490016;155490891;155531944;155532570	155307542;155308181;155309159;155311893;155313277;155313533;155314382;155315998;155316260;155317695;155319250;155319387;155322649;155324421;155327201;155327540;155330200;155340441;155340774;155348180;155348339;155349922;155365344;155385714;155408859;155429689;155452240;155490147;155491409;155532484;155532598	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	13296	1180	1011	418	970	617	203	287	176
ENSG00000207720.1	chr1	155316141	155316236	-	96	0	0	0	0	0	0	0	0
ENSG00000207134.1	chr1	155328503	155328609	-	107	0	0	0	0	0	0	0	0
ENSG00000227773.1	chr1;chr1	155365801;155366715	155366193;155366769	-;-	448	1	0	0	0	0	0	0	0
ENSG00000238805.1	chr1	155385349	155385453	-	105	2	0	0	0	0	1	1	0
ENSG00000207144.1	chr1	155389188	155389291	+	104	0	0	0	0	0	0	0	0
ENSG00000237872.3	chr1	155402969	155404053	+	1085	0	0	0	0	0	0	0	0
ENSG00000235919.3	chr1	155531821	155533775	+	1955	15	16	11	22	9	19	13	15
ENSG00000271267.1	chr1	155535841	155536097	-	257	0	0	0	0	0	0	0	0
ENSG00000225082.2	chr1;chr1;chr1	155556435;155568614;155571864	155556494;155568706;155571988	+;+;+	278	0	0	0	0	1	0	0	0
ENSG00000223503.1	chr1	155560392	155561053	-	662	0	0	0	0	1	0	0	0
ENSG00000232519.2	chr1;chr1	155579567;155580069	155579683;155580171	-;-	220	0	0	0	0	0	1	0	0
ENSG00000125459.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155579979;155581480;155581712;155581973;155582387;155582840;155583216;155583448;155583850;155716587;155716920;155717060;155717354	155581394;155581707;155581891;155582361;155582766;155583024;155583357;155583843;155584758;155716726;155716974;155717198;155718153	+;+;+;+;+;+;+;+;+;+;+;+;+	5359	132	109	166	178	119	159	184	164
ENSG00000203761.4	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155581011;155581340;155581480;155715620;155715796;155716410;155716587;155716920;155717060;155717292;155718397;155719118;155719313;155719714	155581082;155581394;155581618;155715703;155715931;155716479;155716662;155716974;155717198;155718322;155718579;155719222;155719422;155720105	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2647	23	16	23	32	25	14	25	14
ENSG00000246203.2	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155584517;155585363;155585558;155587169;155588675;155616284;155618192;155619608;155629460	155584658;155585465;155586194;155587208;155588819;155616428;155618453;155620061;155630036	-;-;-;-;-;-;-;-;-	2505	2	3	2	5	6	0	3	8
ENSG00000163374.15	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155629237;155638418;155640111;155642063;155644476;155644801;155646339;155648949;155649200;155649719;155650173;155657862;155658370;155658721	155631214;155638568;155640882;155642548;155644609;155644887;155646537;155649104;155649303;155649799;155650247;155658364;155658565;155658791	-;-;-;-;-;-;-;-;-;-;-;-;-;-	4993	464	352	389	456	340	356	430	258
ENSG00000132676.11	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155657751;155658630;155678824;155679564;155686797;155691308;155695173;155695718;155695925;155696627;155697292;155698833;155698999;155701147;155701735;155706399;155706549;155707948	155657983;155659418;155678916;155679615;155686919;155691780;155695281;155695911;155696085;155696829;155697529;155698913;155699157;155701321;155701992;155706485;155706854;155708801	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4588	935	721	976	1043	823	793	914	817
ENSG00000227673.1	chr1;chr1	155679889;155680329	155680019;155680354	-;-	157	0	0	0	0	0	0	0	0
ENSG00000116580.14	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155719508;155721558;155722995;155723808;155726332;155727682;155730235;155731981;155733103;155734218;155736877;155740858;155742857;155744598;155746186;155747413;155753777;155764841;155774740;155783425;155784121;155785596;155790397;155791265;155792077;155796628;155801326;155802623;155823067;155826938;155829095	155720524;155722381;155723205;155724279;155727114;155727825;155730432;155732165;155733355;155736500;155737332;155741008;155743211;155744964;155746272;155747611;155755165;155764942;155774932;155783595;155784240;155786053;155790447;155791339;155792267;155796819;155801411;155802741;155823600;155827086;155829191	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	11912	585	463	319	569	361	258	318	187
ENSG00000234937.1	chr1;chr1	155815158;155816343	155816025;155816415	+;+	941	0	0	0	0	0	1	0	0
ENSG00000132718.7	chr1;chr1;chr1;chr1	155829300;155837756;155850291;155850989	155829586;155838582;155850414;155854990	+;+;+;+	5240	285	212	176	200	149	146	183	117
ENSG00000201614.1	chr1	155864072	155864177	+	106	1	0	0	0	0	0	0	0
ENSG00000143622.6	chr1;chr1;chr1;chr1;chr1;chr1;chr1	155867599;155874102;155874394;155874522;155879886;155880447;155881034	155870409;155874293;155874401;155874595;155880297;155880706;155881195	-;-;-;-;-;-;-	3919	451	465	364	417	440	205	236	172
ENSG00000132680.6	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155882834;155886416;155887290;155891030;155891652;155893418;155895423;155896262;155896895;155899087;155899503;155902064;155903375;155904127	155885755;155886733;155887463;155891419;155891805;155893478;155895634;155896630;155896947;155899166;155899631;155902505;155903640;155904191	-;-;-;-;-;-;-;-;-;-;-;-;-;-	5635	606	586	670	1075	598	488	619	446
ENSG00000207475.1	chr1	155889700	155889836	-	137	2	2	0	2	1	0	0	0
ENSG00000252808.1	chr1	155895749	155895877	-	129	0	0	0	0	0	0	1	1
ENSG00000173080.4	chr1	155911480	155912625	+	1146	4	6	4	10	6	14	9	20
ENSG00000116584.13	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	155916630;155920060;155920620;155921274;155921532;155921710;155921907;155922419;155924693;155927504;155928111;155931452;155932724;155934779;155935094;155935422;155936207;155936611;155938011;155939325;155939760;155942046;155947858;155948156;155948704;155952898;155954185;155955123;155959025;155959782;155960632;155965886;155972232;155973434;155976722	155917806;155920273;155921063;155921324;155921567;155921777;155922026;155922619;155924760;155927673;155928187;155932509;155932974;155934922;155935203;155935551;155936270;155936678;155939091;155939520;155940854;155942111;155947960;155948318;155948904;155952991;155954224;155955240;155959290;155959864;155961003;155966418;155972355;155973520;155976861	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9213	1558	1323	1336	1636	1258	985	1204	777
ENSG00000273002.1	chr1;chr1	155948590;155950658	155948626;155952777	+;+	2157	17	12	17	19	16	13	25	21
ENSG00000224276.1	chr1;chr1	155961181;155971299	155961301;155971578	+;+	401	0	0	0	0	0	0	0	0
ENSG00000163479.9	chr1;chr1;chr1;chr1;chr1;chr1;chr1	155978839;155980012;155987923;155988876;155989804;155990057;155990215	155979441;155984864;155988159;155989057;155989962;155990137;155990750	-;-;-;-;-;-;-	6651	2882	2499	3003	3113	2700	3161	3160	3171
ENSG00000160803.7	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	156005092;156011276;156011663;156011944;156012565;156013789;156018292;156020082;156020901;156021497;156023385	156006921;156011462;156011778;156012329;156012704;156014014;156018450;156020344;156021118;156021648;156023585	-;-;-;-;-;-;-;-;-;-;-	3878	427	285	358	513	349	283	383	278
ENSG00000116586.7	chr1;chr1;chr1;chr1	156024543;156024876;156027769;156028069	156024748;156025784;156027858;156028301	+;+;+;+	1438	314	276	428	416	370	568	487	582
ENSG00000132698.9	chr1;chr1;chr1;chr1;chr1	156030951;156035702;156038003;156039462;156039951	156031234;156036073;156038254;156039897;156040295	+;+;+;+;+	1689	757	798	1174	1219	961	1494	1272	1265
ENSG00000254726.2	chr1;chr1	156041804;156051336	156047473;156051789	-;-	6124	45	33	25	43	15	31	26	9
ENSG00000222611.1	chr1	156047164	156047245	+	82	0	0	0	0	0	0	0	0
ENSG00000160789.15	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	156052364;156052739;156053312;156060262;156060790;156063500;156076449;156079304;156084461;156092933;156095951;156096336;156096527;156099618;156100408;156104194;156104596;156104904;156105524;156106005;156107253;156108871	156052454;156052975;156053404;156060373;156060888;156063602;156076614;156079537;156085065;156093186;156096014;156096442;156096740;156099699;156100564;156104319;156104766;156105199;156105912;156107083;156108548;156109880	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6985	2789	2244	3213	3716	2651	4096	3557	3588
ENSG00000196189.8	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	156117157;156119514;156119810;156119994;156123318;156124162;156127861;156128179;156130234;156130696;156131018;156132735;156142617;156144613;156144877;156145124;156146196	156117221;156119669;156119884;156120054;156123555;156126365;156127923;156128822;156130350;156130820;156131460;156133089;156142797;156144731;156145034;156145447;156147543	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6676	490	496	544	330	441	543	581	420
ENSG00000252236.1	chr1	156161854	156161994	-	141	0	0	0	0	0	0	0	0
ENSG00000160785.9	chr1;chr1;chr1;chr1	156163880;156165996;156177677;156180031	156164038;156170263;156177804;156182587	+;+;+;+	7112	542	498	421	697	411	347	424	279
ENSG00000260238.1	chr1;chr1;chr1;chr1;chr1;chr1;chr1	156182773;156202111;156203419;156206079;156212344;156212553;156212824	156182967;156202216;156203519;156206274;156212382;156212622;156213123	+;+;+;+;+;+;+	1007	0	0	0	0	0	0	0	0
